,tractid,tractnum,name,namelsad,nta,nta_name,bcode,geometry,MonthYear,TotalMonthlyReport,CountyName,CensusBlockID_list,Ticket_list,Classification_list,Zipcode_list,CountyTract
1545,36081020500,20500,205,Census Tract 205,QN31,Hunters Point-Sunnyside-West Maspeth,36081,"POLYGON ((1004289.461438125 204941.1280914893, 1004616.076466639 205457.6573484727, 1004700.717260402 205657.3820862294, 1004821.081707632 205889.1985427796, 1004961.653749121 206146.5360509232, 1005094.287019921 206285.8241844666, 1005413.282245797 206601.2469128691, 1005469.495583614 206654.1240525969, 1005689.963124467 206808.0656667493, 1005707.966473793 206820.104514348, 1005809.089150747 206856.9915941443, 1005860.341433655 206877.4397309343, 1005924.040728144 206924.8596216069, 1006068.649470695 206988.0185217761, 1006334.608594097 207088.8145312251, 1006605.324425909 207137.8827513995, 1006711.174571766 207154.3753792725, 1006872.726462285 207173.1063026162, 1007106.334928948 207189.72004703, 1007093.900594028 207150.7248599369, 1007043.565479882 207040.6494013305, 1006927.923560975 206529.0195839979, 1006896.918064081 206492.1931563993, 1006881.474547059 206410.2041636061, 1006809.694603171 206410.1373549144, 1006695.050924448 206009.2664635095, 1006688.718294009 205964.0835099832, 1007150.095907513 205748.4657867751, 1007145.136752267 205717.1286073662, 1007109.206663116 205611.4386409138, 1007085.519309494 205454.3895192588, 1007051.666549437 205201.876066618, 1006986.450632273 204699.7663585448, 1006973.790854884 204603.9353823861, 1006877.289862845 203763.333166032, 1006583.153159573 203824.2684603797, 1006280.997484566 203865.8904892799, 1006174.552371259 203878.1813943408, 1006071.428511292 203895.9407181196, 1005942.793990108 203926.0649329071, 1005810.82435824 203966.7524709818, 1005707.127804229 204006.0083721291, 1005651.950082039 204029.641196619, 1005557.672696601 204074.7353400112, 1005499.994377482 204105.6529392611, 1005409.874461167 204151.4799588315, 1005349.976635127 204185.3106302419, 1005234.05647264 204259.1693967172, 1005142.533611318 204326.1274073505, 1005068.478315072 204386.5427741412, 1005017.440863791 204432.040465944, 1004634.84487204 204560.3251391144, 1004610.231987043 204495.0891976288, 1004090.978116483 204647.3140855909, 1004289.461438125 204941.1280914893))",<class 'str'>,<class 'int'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>
1546,36081020600,20600,206,Census Tract 206,QN61,Jamaica,36081,"POLYGON ((1036359.135116538 192649.9756698517, 1036502.66194969 192703.4762257033, 1036739.008359524 192791.7894132796, 1036953.185096216 192872.7701869293, 1037188.141746781 192961.084741477, 1037423.373987561 193049.4021784112, 1037632.29334567 192618.4931962682, 1037867.248396657 192707.542969123, 1038114.945320246 192802.0882297813, 1038309.754449717 192861.5425378932, 1038224.680413239 192711.2492099709, 1037979.295589823 192448.7516355542, 1037806.94850672 192261.4695513716, 1037734.189178274 192183.3425458427, 1037624.083537652 192063.9643461173, 1037534.445642523 191968.3130113301, 1037489.624832885 191921.2161262724, 1037243.67977438 191653.98856842, 1037019.901283627 191520.520873973, 1036865.281576778 191464.4429556202, 1036744.742423941 191421.5555358117, 1036646.590463488 191670.5455045663, 1036542.604486812 191925.3526117276, 1036463.430831195 192119.7346732062, 1036435.56641156 192181.9752762677, 1036299.337357292 192474.2402366089, 1036160.557717709 193053.2285465218, 1036359.135116538 192649.9756698517))",<class 'str'>,<class 'int'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>
1547,36081020800,20800,208,Census Tract 208,QN61,Jamaica,36081,"POLYGON ((1035771.500236618 193842.6329398225, 1036050.506683169 193946.6962192054, 1036289.334263977 194036.8320363192, 1036525.11231665 194125.8706533159, 1036766.984906452 194216.7463949679, 1037007.745775536 194307.9864677978, 1037300.781801397 194458.3646145768, 1037558.949221038 194575.8799996879, 1037830.501372474 194658.0875874894, 1038029.478823851 194706.9833236339, 1038246.129846046 194787.9810771288, 1038560.038380195 194897.980172392, 1038788.920314957 194963.7082417973, 1039033.631847411 195017.8155877198, 1039102.87680231 194927.6178471623, 1039155.720233292 194856.328421534, 1039241.841965203 194782.9284504199, 1039307.653681076 194740.0865185749, 1039940.165188446 194358.9812821346, 1040054.645707732 194254.3167952076, 1039872.214271671 194124.1966214908, 1039840.456816599 194067.2883350781, 1039577.665770593 193912.5764521398, 1039415.449634903 193791.9783875888, 1039051.542901392 193592.5944570249, 1038729.241580233 193261.7859670274, 1038708.218791694 193238.7860026908, 1038537.277567846 193047.8585074906, 1038464.244840996 192970.093002886, 1038309.754449717 192861.5425378932, 1038114.945320246 192802.0882297813, 1037867.248396657 192707.542969123, 1037632.29334567 192618.4931962682, 1037423.373987561 193049.4021784112, 1037188.141746781 192961.084741477, 1036953.185096216 192872.7701869293, 1036739.008359524 192791.7894132796, 1036502.66194969 192703.4762257033, 1036359.135116538 192649.9756698517, 1036160.557717709 193053.2285465218, 1036299.337357292 192474.2402366089, 1035920.969756712 193315.7642651089, 1035785.866220175 193606.2129362235, 1035726.21370971 193753.6402843707, 1035699.378837842 193855.2316342519, 1035771.500236618 193842.6329398225))",<class 'str'>,<class 'int'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>
1548,36081021200,21200,212,Census Tract 212,QN61,Jamaica,36081,"POLYGON ((1035284.389179426 195254.8428643382, 1035457.384143349 195265.4082379825, 1035555.528440944 195269.9873253226, 1035740.719960137 195282.0378070724, 1035825.833240755 195286.226033979, 1035956.994960654 195280.3112892678, 1036052.114784597 195272.8630323079, 1036094.54406044 195269.6745872731, 1036403.2689706 195212.771294435, 1036507.572834567 195189.6783232224, 1036700.931240827 195143.4607878062, 1036944.494759187 195088.9740555043, 1037195.551292024 195031.9557822171, 1037244.09067851 195024.4106961451, 1037505.589910044 195010.7737655158, 1037765.939409454 195015.7179824465, 1037815.846891635 195016.5566593325, 1037947.823867317 195019.0340662867, 1038175.395979819 195050.5063716547, 1038472.705024488 195142.615299495, 1038560.038380195 194897.980172392, 1038246.129846046 194787.9810771288, 1038029.478823851 194706.9833236339, 1037830.501372474 194658.0875874894, 1037558.949221038 194575.8799996879, 1037300.781801397 194458.3646145768, 1037007.745775536 194307.9864677978, 1036766.984906452 194216.7463949679, 1036525.11231665 194125.8706533159, 1036289.334263977 194036.8320363192, 1036050.506683169 193946.6962192054, 1035771.500236618 193842.6329398225, 1035699.378837842 193855.2316342519, 1035584.762112632 194163.5770666645, 1035465.708746226 194473.3710339984, 1035416.372502141 194595.6821248208, 1035389.804845052 194703.1036945353, 1035187.903807555 195252.4543359226, 1035284.389179426 195254.8428643382))",<class 'str'>,<class 'int'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>
1549,36081021400,21400,214,Census Tract 214,QN35,Briarwood-Jamaica Hills,36081,"POLYGON ((1034406.651266683 197487.4550626581, 1034512.901271431 197590.0517210694, 1034764.005558364 197761.443935335, 1034973.988628668 197841.3057617469, 1035146.753791737 197952.7881773877, 1035978.036357837 197898.4376093287, 1036003.796238595 197649.290081251, 1036028.719463152 197402.6911346489, 1036055.31755309 197150.9951740133, 1036079.690398348 196902.9378240472, 1036320.829396253 196935.8790867868, 1036351.154676378 196757.7863144713, 1036370.780045236 196527.2069814047, 1036401.365918992 196228.1570203123, 1036414.441185483 195949.4720363052, 1036448.433938414 195871.9426134875, 1036455.467275785 195695.6216406483, 1036478.403641679 195473.4292015608, 1036507.572834567 195189.6783232224, 1036403.2689706 195212.771294435, 1036094.54406044 195269.6745872731, 1036052.114784597 195272.8630323079, 1035956.994960654 195280.3112892678, 1035825.833240755 195286.226033979, 1035740.719960137 195282.0378070724, 1035555.528440944 195269.9873253226, 1035457.384143349 195265.4082379825, 1035284.389179426 195254.8428643382, 1035187.903807555 195252.4543359226, 1034983.733622055 195830.5841305539, 1034774.970393311 196355.5138895723, 1034603.793140876 196809.1145763264, 1034454.338558526 197084.6036241724, 1034324.435100012 197426.4421410162, 1034406.651266683 197487.4550626581))",<class 'str'>,<class 'int'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>
1550,36081021600,21600,216,Census Tract 216,QN60,Kew Gardens,36081,"POLYGON ((1031203.753915756 199575.5901541901, 1031427.018941691 199666.0126588416, 1031630.614715076 199748.7478830854, 1032210.969059565 199961.9279090644, 1032329.155012862 200055.794736674, 1032377.595462031 200092.3238138385, 1032497.434731862 200190.5667189147, 1032535.919865003 200075.1502192206, 1032553.239813984 200008.5120549588, 1032562.968458924 199995.4154855253, 1032609.384675659 199934.6645678388, 1032795.935230735 199665.7960512548, 1032861.540664683 199575.2088349613, 1032956.964958106 199407.079056348, 1033078.782989006 199073.2320656157, 1033376.236264943 198667.9671668787, 1033460.902469516 198613.4889317409, 1033635.947379457 198422.5704832876, 1033841.835937256 198198.5621483995, 1034013.770756995 198040.0655462719, 1034075.348358406 197890.0874435057, 1034260.617340935 197585.8875837191, 1034324.435100012 197426.4421410162, 1034454.338558526 197084.6036241724, 1034603.793140876 196809.1145763264, 1034774.970393311 196355.5138895723, 1034983.733622055 195830.5841305539, 1035187.903807555 195252.4543359226, 1035029.312212841 195248.8432734679, 1034009.482994735 195532.0034073672, 1033748.157310955 195600.3279171253, 1033475.982097742 195687.2141087414, 1033730.734494706 195714.3279133622, 1034254.929596253 195770.0511068567, 1033810.519004459 196019.4353776044, 1033663.834487761 196161.9541383455, 1033596.549634184 196254.3573416579, 1033349.946587751 196587.58451251, 1033033.288494199 196879.504014441, 1032740.688662179 197067.641399495, 1032462.406551321 197168.3713340656, 1032343.442766909 197320.4257470715, 1032237.01496171 197723.5294853255, 1032152.753987467 197994.0609973731, 1032011.758306486 198215.296499275, 1031906.995029594 198340.0562025234, 1031834.506115528 198406.5866240282, 1031732.215445549 198543.7391848684, 1031684.630077409 198635.0932687515, 1031620.307486265 198779.6071210453, 1031569.106246664 198877.5123427523, 1031431.164103272 199102.0361955565, 1031272.736067112 199313.0409189, 1031257.113574603 199506.8348084427, 1031203.753915756 199575.5901541901))",<class 'str'>,<class 'int'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>
1551,36081021900,21900,219,Census Tract 219,QN31,Hunters Point-Sunnyside-West Maspeth,36081,"POLYGON ((1003978.555131105 204517.8848883963, 1004090.978116483 204647.3140855909, 1004610.231987043 204495.0891976288, 1004634.84487204 204560.3251391144, 1005017.440863791 204432.040465944, 1005068.478315072 204386.5427741412, 1005142.533611318 204326.1274073505, 1005234.05647264 204259.1693967172, 1005349.976635127 204185.3106302419, 1005409.874461167 204151.4799588315, 1005499.994377482 204105.6529392611, 1005557.672696601 204074.7353400112, 1005651.950082039 204029.641196619, 1005707.127804229 204006.0083721291, 1005810.82435824 203966.7524709818, 1005942.793990108 203926.0649329071, 1006071.428511292 203895.9407181196, 1006174.552371259 203878.1813943408, 1006280.997484566 203865.8904892799, 1006583.153159573 203824.2684603797, 1006877.289862845 203763.333166032, 1006973.790854884 204603.9353823861, 1006986.450632273 204699.7663585448, 1007747.962484257 204548.2009679279, 1007828.160273613 204733.359009144, 1008625.599335682 204689.6981192051, 1008628.35216303 204984.4449199031, 1008681.104369875 205168.4852795562, 1008701.851134783 205208.2182849803, 1008822.437751707 205185.0228261833, 1008958.034082333 205119.5807987702, 1009148.012795888 204996.9952168846, 1009975.245285703 204294.6982221781, 1009943.405033546 204262.6033551253, 1009896.885594383 204220.2917445992, 1009736.574954486 204058.7241927456, 1009502.619108287 203815.8351454738, 1008823.41097712 203128.0096948835, 1008486.148537196 202784.1065124797, 1008445.940151235 202800.8256386339, 1008317.954526174 202726.7392368388, 1008125.933245828 202657.6910940303, 1008227.302382662 202458.8662576706, 1008370.046872112 202187.2167313765, 1008515.538818775 201943.2599639924, 1008674.061183703 201700.0458526126, 1008831.744426784 201467.3975403636, 1008775.216424086 201446.937851771, 1008554.646007681 201366.5632853827, 1008256.208348156 201258.0601450033, 1008015.960264754 201170.3844185049, 1007766.013972452 201076.8723866812, 1006967.105463661 200788.2905259189, 1006618.218866952 200661.1795425263, 1006000.524606022 200434.0047078473, 1005821.498818577 200374.8234418692, 1005839.221893935 200395.6060410434, 1005812.20266947 200541.6786400335, 1005527.149648236 201267.1740360901, 1005493.484931765 201408.1405804144, 1005421.306900103 201529.7640342714, 1005435.366455442 201618.6730196793, 1005370.818358493 201892.5935911841, 1005250.43508875 201986.1222117965, 1005262.685240276 202244.4434191574, 1005183.160077202 202532.92483149, 1005396.395218755 203079.6060991065, 1005419.877112993 203169.6163284831, 1005614.208246594 203137.7254113579, 1005807.922775584 203176.515725285, 1006161.966870139 202774.6111989858, 1006222.173435484 203017.3100662348, 1006024.873008579 203267.427755105, 1006012.668663335 203276.889420832, 1005804.922953968 203433.3664662015, 1005135.437216615 203231.6706004793, 1004769.043692369 203515.5364292463, 1004466.647041745 203845.7310660004, 1004381.378541875 204058.7939324997, 1004048.782561194 204389.3331405188, 1003978.555131105 204517.8848883963))",<class 'str'>,<class 'int'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>
1552,36081022001,22001,220,Census Tract 220.01,QN35,Briarwood-Jamaica Hills,36081,"POLYGON ((1032542.530710912 200235.8334325882, 1032693.893437726 200233.9489365116, 1033097.839340229 200349.5224980694, 1033162.91733787 200382.8076417371, 1033206.124128944 200401.8399372031, 1033272.881284731 200427.1134740624, 1033335.769136042 200446.5500726845, 1033392.29431705 200459.4159941677, 1033435.796452037 200469.3410149665, 1033516.996202016 200480.7998936379, 1033607.910081571 200486.4494865665, 1033674.442028075 200485.8561495613, 1033725.732609063 200482.6816170483, 1033800.320767491 200473.7254207091, 1033856.06089933 200463.6379486575, 1033922.347006248 200447.7428739491, 1034005.841924243 200421.3176273437, 1034392.024324726 200274.5578119309, 1034618.621196237 200220.0127431222, 1034903.467453375 200149.5606464356, 1035075.389766712 200126.2383420139, 1035199.287775596 200134.5132683273, 1035158.977180374 200056.8261602917, 1035159.514897911 199800.3380753756, 1035160.05796202 199541.2997071405, 1035050.02370341 199265.2705597896, 1034865.029931896 198906.7467577149, 1034758.051740695 198757.8769304387, 1034448.474210438 198043.8748494011, 1034388.466095063 197701.2797713538, 1034406.651266683 197487.4550626581, 1034324.435100012 197426.4421410162, 1034260.617340935 197585.8875837191, 1034075.348358406 197890.0874435057, 1034013.770756995 198040.0655462719, 1033841.835937256 198198.5621483995, 1033635.947379457 198422.5704832876, 1033460.902469516 198613.4889317409, 1033376.236264943 198667.9671668787, 1033078.782989006 199073.2320656157, 1032956.964958106 199407.079056348, 1032861.540664683 199575.2088349613, 1032795.935230735 199665.7960512548, 1032609.384675659 199934.6645678388, 1032562.968458924 199995.4154855253, 1032553.239813984 200008.5120549588, 1032535.919865003 200075.1502192206, 1032497.434731862 200190.5667189147, 1032542.530710912 200235.8334325882))",<class 'str'>,<class 'int'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>
1553,36081022002,22002,220,Census Tract 220.02,QN35,Briarwood-Jamaica Hills,36081,"POLYGON ((1034448.474210438 198043.8748494011, 1034758.051740695 198757.8769304387, 1034865.029931896 198906.7467577149, 1035050.02370341 199265.2705597896, 1035160.05796202 199541.2997071405, 1035159.514897911 199800.3380753756, 1035158.977180374 200056.8261602917, 1035199.287775596 200134.5132683273, 1035911.132176593 200155.6911344766, 1036113.49686841 200156.8511600743, 1037237.034931858 200164.0130884369, 1037521.493202302 200147.8762128009, 1037567.252295082 200013.1740355501, 1037237.190748818 200092.6044818632, 1036827.453914149 200097.9075063246, 1036863.247468946 199826.9225255551, 1036867.693745357 199566.0709552522, 1036882.473188845 199270.2660051979, 1036969.211121037 199030.3598779954, 1036787.220447156 198961.8355398124, 1036230.720000286 199009.4583515422, 1035741.75854777 198976.7198387882, 1035815.78575416 198842.8030522008, 1035695.48194562 198574.4001904888, 1035760.764600443 198381.0787637352, 1035523.25172454 198344.1430300645, 1035146.753791737 197952.7881773877, 1034973.988628668 197841.3057617469, 1034764.005558364 197761.443935335, 1034512.901271431 197590.0517210694, 1034406.651266683 197487.4550626581, 1034388.466095063 197701.2797713538, 1034448.474210438 198043.8748494011))",<class 'str'>,<class 'int'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>
1554,36081022900,22900,229,Census Tract 229,QN99,park-cemetery-etc-Queens,36081,"POLYGON ((1006809.694603171 206410.1373549144, 1006881.474547059 206410.2041636061, 1006896.918064081 206492.1931563993, 1006927.923560975 206529.0195839979, 1007043.565479882 207040.6494013305, 1007093.900594028 207150.7248599369, 1007106.334928948 207189.72004703, 1007172.831201786 207206.5419999617, 1007281.993475822 207236.5205158113, 1007294.13546048 207291.1817837223, 1007386.023381613 207708.0646112893, 1007202.516190615 207759.2611818219, 1007226.263959601 207849.2735789428, 1007386.095002746 208505.222555453, 1007444.523886708 208550.4554585444, 1007617.398045099 209175.8147310771, 1007698.057074023 209155.489924344, 1007960.26450417 209094.1725324183, 1008072.912848291 209797.8078223415, 1008407.379147865 209796.3167237168, 1008651.545481091 209759.0347529521, 1008899.870989109 209719.9378013128, 1009145.424378151 209682.6622066085, 1009398.184404528 209644.3035649005, 1009659.535141838 209606.3208780671, 1009880.703936483 209570.4845354108, 1009804.096728269 209163.4449605632, 1009655.539854243 208393.0914288467, 1009591.514628176 208137.6279086554, 1009403.059638723 207613.522849625, 1009407.805944006 207579.6449187301, 1009401.733635672 207555.9570655366, 1009303.60757029 207308.8387130494, 1009216.834926425 207068.6547573455, 1009126.1802575 206828.831488927, 1009001.790646236 206512.4645365879, 1010126.415698772 206267.713413589, 1010296.107350709 206710.5577372887, 1010374.016747134 206937.2557177517, 1010530.392129827 207384.459455833, 1010659.883892498 207319.0202793966, 1010913.922322712 207150.6124067114, 1011169.344706462 206986.9450454912, 1011425.315430396 206831.660619572, 1011664.663110761 206674.5384626168, 1011622.892257472 206605.996984868, 1011604.356691758 206576.8295638312, 1011244.973126935 206016.8140036055, 1010850.455495556 205382.8060989461, 1010796.505206337 205296.0361692843, 1010415.997319319 204756.7769903198, 1010390.814064401 204721.0453918039, 1010101.219625439 204423.0766361772, 1010047.508394285 204367.6411514705, 1009975.245285703 204294.6982221781, 1009148.012795888 204996.9952168846, 1008958.034082333 205119.5807987702, 1008822.437751707 205185.0228261833, 1008701.851134783 205208.2182849803, 1008681.104369875 205168.4852795562, 1008628.35216303 204984.4449199031, 1008625.599335682 204689.6981192051, 1007828.160273613 204733.359009144, 1007747.962484257 204548.2009679279, 1006986.450632273 204699.7663585448, 1007051.666549437 205201.876066618, 1007085.519309494 205454.3895192588, 1007109.206663116 205611.4386409138, 1007145.136752267 205717.1286073662, 1007150.095907513 205748.4657867751, 1006688.718294009 205964.0835099832, 1006695.050924448 206009.2664635095, 1006809.694603171 206410.1373549144))",<class 'str'>,<class 'int'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>,<class 'str'>
