Year,Date,Hour,CensusTract_2010,NumberOfReports,CensusTract_2010_ID,CensusTract_2010_NAME,CountyName_2010,GEOID_list,CensusBlockID_list
2020,01/17/2020,01 AM,155.0,1,15500,Census Tract 155,Bronx County,[360050155001000],[1000]
2020,01/17/2020,04 PM,92.0,1,9200,Census Tract 92,New York County,[360610092001005],[1005]
2020,01/17/2020,05 AM,260.0,1,26000,Census Tract 260,Queens County,[360810260002002],[2002]
2020,01/17/2020,09 AM,1617.0,1,161700,Census Tract 1617,Queens County,[360811617004009],[4009]
2020,01/17/2020,11 AM,123.01,2,12301,Census Tract 123.01,Queens County,"[360810123012004, 360810123012008]","[2004, 2008]"
2020,01/17/2020,04 PM,1551.02,1,155102,Census Tract 1551.02,Queens County,[360811551026000],[6000]
2020,01/17/2020,06 PM,779.04,1,77904,Census Tract 779.04,Queens County,[360810779041003],[1003]
2020,01/17/2020,11 AM,110.0,1,11000,Census Tract 110,Westchester County,[361190110001025],[1025]
2020,01/17/2020,11 AM,73.0,1,7300,Census Tract 73,Westchester County,[361190073002022],[2022]
2020,01/17/2020,12 PM,68.01,1,6801,Census Tract 68.01,Westchester County,[361190068012001],[2001]
2020,01/17/2020,01 PM,85.0,1,8500,Census Tract 85,Westchester County,[361190085001008],[1008]
2020,01/17/2020,06 PM,114.0,1,11400,Census Tract 114,Westchester County,[361190114001001],[1001]
2020,01/18/2020,12 AM,49.0,1,4900,Census Tract 49,Westchester County,[361190049001004],[1004]
2020,01/17/2020,11 AM,71.0,1,7100,Census Tract 71,Bronx County,[360050071002006],[2006]
2020,01/18/2020,08 AM,166.0,1,16600,Census Tract 166,New York County,[360610166006000],[6000]
2020,01/18/2020,09 AM,76.0,1,7600,Census Tract 76,New York County,[360610076002001],[2001]
2020,01/18/2020,05 PM,171.0,1,17100,Census Tract 171,New York County,[360610171005000],[5000]
2020,01/18/2020,09 AM,1551.02,1,155102,Census Tract 1551.02,Queens County,[360811551023017],[3017]
2020,01/18/2020,10 AM,1579.01,1,157901,Census Tract 1579.01,Queens County,[360811579012001],[2001]
2020,01/18/2020,10 AM,74.0,1,7400,Census Tract 74,New York County,[360610074003001],[3001]
2020,01/18/2020,11 AM,1267.0,1,126700,Census Tract 1267,Queens County,[360811267001009],[1009]
2020,01/18/2020,11 AM,779.03,1,77903,Census Tract 779.03,Queens County,[360810779033003],[3003]
2020,01/18/2020,02 PM,1175.0,1,117500,Census Tract 1175,Queens County,[360811175004006],[4006]
2020,01/18/2020,08 AM,37.0,1,3700,Census Tract 37,Westchester County,[361190037003007],[3007]
2020,01/18/2020,02 PM,43.0,1,4300,Census Tract 43,Westchester County,[361190043002003],[2003]
2020,01/18/2020,10 PM,13.02,1,1302,Census Tract 13.02,Westchester County,[361190013023002],[3002]
2020,01/18/2020,10 AM,516.0,1,51600,Census Tract 516,Bronx County,[360050516002006],[2006]
2020,01/18/2020,11 AM,516.0,1,51600,Census Tract 516,Bronx County,[360050516003003],[3003]
2020,01/19/2020,04 AM,30.02,1,3002,Census Tract 30.02,New York County,[360610030022003],[2003]
2020,01/19/2020,06 PM,237.0,1,23700,Census Tract 237,New York County,[360610237003005],[3005]
2020,01/19/2020,07 PM,122.0,1,12200,Census Tract 122,New York County,[360610122001003],[1003]
2020,01/19/2020,09 AM,779.05,1,77905,Census Tract 779.05,Queens County,[360810779051010],[1010]
2020,01/19/2020,01 PM,130.0,1,13000,Census Tract 130,Westchester County,[361190130002027],[2027]
2020,01/20/2020,04 PM,1579.01,1,157901,Census Tract 1579.01,Queens County,[360811579015005],[5005]
2020,01/20/2020,05 PM,280.0,1,28000,Census Tract 280,Queens County,[360810280001005],[1005]
2020,01/20/2020,05 PM,779.06,1,77906,Census Tract 779.06,Queens County,[360810779062004],[2004]
2020,01/20/2020,05 PM,997.05,1,99705,Census Tract 997.05,Queens County,[360810997051010],[1010]
2020,01/20/2020,10 AM,17.0,1,1700,Census Tract 17,Westchester County,[361190017002015],[2015]
2020,01/20/2020,09 AM,516.0,1,51600,Census Tract 516,Bronx County,[360050516003007],[3007]
2020,01/20/2020,12 PM,516.0,1,51600,Census Tract 516,Bronx County,[360050516004001],[4001]
2020,01/20/2020,09 AM,92.0,1,9200,Census Tract 92,New York County,[360610092001015],[1015]
2020,01/20/2020,11 AM,153.0,1,15300,Census Tract 153,New York County,[360610153006000],[6000]
2020,01/20/2020,12 PM,779.02,1,77902,Census Tract 779.02,Queens County,[360810779025000],[5000]
2020,01/21/2020,09 AM,212.0,1,21200,Census Tract 212,New York County,[360610212002001],[2001]
2020,01/21/2020,10 AM,117.0,1,11700,Census Tract 117,New York County,[360610117001016],[1016]
2020,01/21/2020,12 PM,208.0,1,20800,Census Tract 208,New York County,[360610208001001],[1001]
2020,01/21/2020,01 PM,112.03,1,11203,Census Tract 112.03,New York County,[360610112032002],[2002]
2020,01/21/2020,03 PM,129.0,1,12900,Census Tract 129,New York County,[360610129001002],[1002]
2020,01/21/2020,10 AM,779.02,1,77902,Census Tract 779.02,Queens County,[360810779023003],[3003]
2020,01/21/2020,11 AM,460.0,1,46000,Census Tract 460,Queens County,[360810460002000],[2000]
2020,01/21/2020,12 PM,779.02,1,77902,Census Tract 779.02,Queens County,[360810779022002],[2002]
2020,01/21/2020,01 PM,779.03,1,77903,Census Tract 779.03,Queens County,[360810779033003],[3003]
2020,01/21/2020,02 PM,1181.0,1,118100,Census Tract 1181,Queens County,[360811181002003],[2003]
2020,01/21/2020,02 PM,1579.01,1,157901,Census Tract 1579.01,Queens County,[360811579015005],[5005]
2020,01/21/2020,03 PM,803.02,1,80302,Census Tract 803.02,Queens County,[360810803022003],[2003]
2020,01/21/2020,10 AM,98.0,1,9800,Census Tract 98,Westchester County,[361190098002024],[2024]
2020,01/21/2020,10 AM,54.0,1,5400,Census Tract 54,Westchester County,[361190054002002],[2002]
2020,01/21/2020,11 AM,140.0,1,14000,Census Tract 140,Westchester County,[361190140001019],[1019]
2020,01/21/2020,11 AM,120.0,1,12000,Census Tract 120,Westchester County,[361190120002022],[2022]
2020,01/21/2020,12 PM,50.01,1,5001,Census Tract 50.01,Westchester County,[361190050012011],[2011]
2020,01/21/2020,01 PM,98.0,1,9800,Census Tract 98,Westchester County,[361190098002000],[2000]
2020,01/21/2020,01 PM,113.0,1,11300,Census Tract 113,Westchester County,[361190113004003],[4003]
2020,01/21/2020,01 PM,140.0,1,14000,Census Tract 140,Westchester County,[361190140002002],[2002]
2020,01/21/2020,03 PM,72.0,1,7200,Census Tract 72,Westchester County,[361190072004006],[4006]
2020,01/21/2020,03 PM,50.01,1,5001,Census Tract 50.01,Westchester County,[361190050012026],[2026]
2020,01/21/2020,05 PM,112.0,1,11200,Census Tract 112,Westchester County,[361190112002040],[2040]
2020,01/21/2020,06 PM,98.0,1,9800,Census Tract 98,Westchester County,[361190098002000],[2000]
2020,01/21/2020,09 PM,54.0,1,5400,Census Tract 54,Westchester County,[361190054002025],[2025]
2020,01/21/2020,10 PM,101.0,1,10100,Census Tract 101,Westchester County,[361190101003027],[3027]
2020,01/21/2020,09 AM,324.0,1,32400,Census Tract 324,Bronx County,[360050324001002],[1002]
2020,01/21/2020,10 AM,516.0,1,51600,Census Tract 516,Bronx County,[360050516004005],[4005]
2020,01/21/2020,01 PM,195.0,1,19500,Census Tract 195,Bronx County,[360050195002004],[2004]
2020,01/21/2020,01 PM,516.0,1,51600,Census Tract 516,Bronx County,[360050516001004],[1004]
2020,01/21/2020,03 PM,516.0,1,51600,Census Tract 516,Bronx County,[360050516001004],[1004]
2020,01/21/2020,07 PM,129.01,1,12901,Census Tract 129.01,Bronx County,[360050129011005],[1005]
2020,01/22/2020,09 AM,114.01,1,11401,Census Tract 114.01,New York County,[360610114011003],[1003]
2020,01/22/2020,09 AM,166.0,1,16600,Census Tract 166,New York County,[360610166006000],[6000]
2020,01/22/2020,11 AM,55.02,1,5502,Census Tract 55.02,New York County,[360610055022006],[2006]
2020,01/22/2020,12 PM,130.0,1,13000,Census Tract 130,New York County,[360610130001000],[1000]
2020,01/22/2020,01 PM,18.0,1,1800,Census Tract 18,New York County,[360610018001001],[1001]
2020,01/22/2020,05 PM,237.0,1,23700,Census Tract 237,New York County,[360610237003005],[3005]
2020,01/22/2020,06 AM,1467.0,1,146700,Census Tract 1467,Queens County,[360811467003000],[3000]
2020,01/22/2020,08 AM,1529.01,1,152901,Census Tract 1529.01,Queens County,[360811529011004],[1004]
2020,01/22/2020,09 AM,1579.01,1,157901,Census Tract 1579.01,Queens County,[360811579014005],[4005]
2020,01/22/2020,09 AM,83.0,1,8300,Census Tract 83,Queens County,[360810083001001],[1001]
2020,01/22/2020,10 AM,803.02,1,80302,Census Tract 803.02,Queens County,[360810803022002],[2002]
2020,01/22/2020,11 AM,803.02,1,80302,Census Tract 803.02,Queens County,[360810803022001],[2001]
2020,01/22/2020,12 PM,1193.0,1,119300,Census Tract 1193,Queens County,[360811193001006],[1006]
2020,01/22/2020,02 PM,803.01,1,80301,Census Tract 803.01,Queens County,[360810803011003],[1003]
2020,01/22/2020,10 PM,1247.0,1,124700,Census Tract 1247,Queens County,[360811247002003],[2003]
2020,01/22/2020,05 AM,112.0,1,11200,Census Tract 112,Westchester County,[361190112003025],[3025]
2020,01/22/2020,09 AM,144.0,1,14400,Census Tract 144,Westchester County,[361190144003016],[3016]
2020,01/22/2020,09 AM,99.0,1,9900,Census Tract 99,Westchester County,[361190099003003],[3003]
2020,01/22/2020,09 AM,75.0,1,7500,Census Tract 75,Westchester County,[361190075002005],[2005]
2020,01/22/2020,09 AM,83.02,1,8302,Census Tract 83.02,Westchester County,[361190083022002],[2002]
2020,01/22/2020,10 AM,69.0,1,6900,Census Tract 69,Westchester County,[361190069004005],[4005]
2020,01/22/2020,10 AM,114.0,1,11400,Census Tract 114,Westchester County,[361190114001041],[1041]
2020,01/22/2020,10 AM,83.02,1,8302,Census Tract 83.02,Westchester County,[361190083022002],[2002]
2020,01/22/2020,10 AM,104.0,1,10400,Census Tract 104,Westchester County,[361190104001007],[1007]
2020,01/22/2020,10 AM,85.0,1,8500,Census Tract 85,Westchester County,[361190085001015],[1015]
2020,01/22/2020,11 AM,139.0,1,13900,Census Tract 139,Westchester County,[361190139001005],[1005]
2020,01/22/2020,12 PM,104.0,1,10400,Census Tract 104,Westchester County,[361190104001005],[1005]
2020,01/22/2020,12 PM,83.02,1,8302,Census Tract 83.02,Westchester County,[361190083024033],[4033]
2020,01/22/2020,01 PM,138.0,1,13800,Census Tract 138,Westchester County,[361190138002035],[2035]
2020,01/22/2020,01 PM,111.02,1,11102,Census Tract 111.02,Westchester County,[361190111022002],[2002]
2020,01/22/2020,02 PM,83.02,1,8302,Census Tract 83.02,Westchester County,[361190083023026],[3026]
2020,01/22/2020,03 PM,114.0,1,11400,Census Tract 114,Westchester County,[361190114004018],[4018]
2020,01/22/2020,05 PM,74.02,1,7402,Census Tract 74.02,Westchester County,[361190074022000],[2000]
2020,01/22/2020,10 PM,95.0,1,9500,Census Tract 95,Westchester County,[361190095003009],[3009]
2020,01/22/2020,11 AM,215.01,1,21501,Census Tract 215.01,Bronx County,[360050215013000],[3000]
2020,01/22/2020,12 PM,364.0,1,36400,Census Tract 364,Bronx County,[360050364002001],[2001]
2020,01/23/2020,08 AM,94.0,1,9400,Census Tract 94,New York County,[360610094001005],[1005]
2020,01/23/2020,10 AM,201.02,1,20102,Census Tract 201.02,New York County,[360610201021000],[1000]
2020,01/23/2020,03 PM,193.0,1,19300,Census Tract 193,New York County,[360610193002000],[2000]
2020,01/23/2020,05 PM,174.02,1,17402,Census Tract 174.02,New York County,[360610174021000],[1000]
2020,01/23/2020,09 PM,15.01,1,1501,Census Tract 15.01,New York County,[360610015012003],[2003]
2020,01/23/2020,11 PM,111.0,1,11100,Census Tract 111,New York County,[360610111002005],[2005]
2020,01/23/2020,06 AM,1409.01,1,140901,Census Tract 1409.01,Queens County,[360811409011001],[1001]
2020,01/23/2020,09 AM,1163.0,1,116300,Census Tract 1163,Queens County,[360811163005000],[5000]
2020,01/23/2020,10 AM,1551.02,1,155102,Census Tract 1551.02,Queens County,[360811551024005],[4005]
2020,01/23/2020,10 AM,77.0,1,7700,Census Tract 77,Queens County,[360810077001000],[1000]
2020,01/23/2020,10 AM,869.0,1,86900,Census Tract 869,Queens County,[360810869001009],[1009]
2020,01/23/2020,12 PM,871.0,1,87100,Census Tract 871,Queens County,[360810871001001],[1001]
2020,01/23/2020,03 PM,871.0,1,87100,Census Tract 871,Queens County,[360810871002007],[2007]
2020,01/23/2020,03 PM,1333.0,1,133300,Census Tract 1333,Queens County,[360811333002005],[2005]
2020,01/23/2020,04 PM,1367.0,1,136700,Census Tract 1367,Queens County,[360811367002000],[2000]
2020,01/08/2020,10 AM,51.0,1,5100,Census Tract 51,Westchester County,[361190051003002],[3002]
2020,01/23/2020,09 AM,95.0,1,9500,Census Tract 95,Westchester County,[361190095003009],[3009]
2020,01/23/2020,09 AM,122.0,1,12200,Census Tract 122,Westchester County,[361190122005032],[5032]
2020,01/23/2020,09 AM,106.0,1,10600,Census Tract 106,Westchester County,[361190106001015],[1015]
2020,01/23/2020,09 AM,76.0,1,7600,Census Tract 76,Westchester County,[361190076005008],[5008]
2020,01/23/2020,10 AM,113.0,1,11300,Census Tract 113,Westchester County,[361190113001001],[1001]
2020,01/23/2020,10 AM,136.0,1,13600,Census Tract 136,Westchester County,[361190136002008],[2008]
2020,01/23/2020,11 AM,108.01,1,10801,Census Tract 108.01,Westchester County,[361190108012002],[2002]
2020,01/23/2020,12 PM,111.01,1,11101,Census Tract 111.01,Westchester County,[361190111011007],[1007]
2020,01/23/2020,01 PM,136.0,1,13600,Census Tract 136,Westchester County,[361190136002008],[2008]
2020,01/23/2020,02 PM,84.03,1,8403,Census Tract 84.03,Westchester County,[361190084031023],[1023]
2020,01/23/2020,03 PM,143.0,1,14300,Census Tract 143,Westchester County,[361190143002003],[2003]
2020,01/23/2020,03 PM,99.0,1,9900,Census Tract 99,Westchester County,[361190099001008],[1008]
2020,01/23/2020,04 PM,112.0,1,11200,Census Tract 112,Westchester County,[361190112004035],[4035]
2020,01/23/2020,04 PM,97.03,1,9703,Census Tract 97.03,Westchester County,[361190097034000],[4000]
2020,01/23/2020,06 PM,50.02,1,5002,Census Tract 50.02,Westchester County,[361190050022030],[2030]
2020,01/23/2020,06 PM,68.01,1,6801,Census Tract 68.01,Westchester County,[361190068013024],[3024]
2020,01/23/2020,08 PM,48.0,1,4800,Census Tract 48,Westchester County,[361190048003006],[3006]
2020,01/23/2020,09 AM,213.02,1,21302,Census Tract 213.02,Bronx County,[360050213022002],[2002]
2020,01/23/2020,09 AM,456.0,1,45600,Census Tract 456,Bronx County,[360050456001004],[1004]
2020,01/23/2020,08 PM,213.02,1,21302,Census Tract 213.02,Bronx County,[360050213022002],[2002]
2020,01/24/2020,08 AM,27.0,1,2700,Census Tract 27,New York County,[360610027001008],[1008]
2020,01/24/2020,10 AM,74.0,1,7400,Census Tract 74,New York County,[360610074003001],[3001]
2020,01/24/2020,01 PM,171.0,1,17100,Census Tract 171,New York County,[360610171003001],[3001]
2020,01/24/2020,03 PM,94.0,1,9400,Census Tract 94,New York County,[360610094001002],[1002]
2020,01/24/2020,04 PM,6.0,1,600,Census Tract 6,New York County,[360610006001000],[1000]
2020,01/24/2020,07 PM,52.0,1,5200,Census Tract 52,New York County,[360610052001001],[1001]
2020,01/24/2020,10 AM,803.01,1,80301,Census Tract 803.01,Queens County,[360810803012003],[2003]
2020,01/24/2020,10 AM,809.0,1,80900,Census Tract 809,Queens County,[360810809006000],[6000]
2020,01/24/2020,11 AM,797.02,1,79702,Census Tract 797.02,Queens County,[360810797021002],[1002]
2020,01/24/2020,02 PM,1571.01,1,157101,Census Tract 1571.01,Queens County,[360811571014005],[4005]
2020,01/24/2020,04 PM,1347.0,1,134700,Census Tract 1347,Queens County,[360811347002001],[2001]
2020,01/24/2020,07 PM,1267.0,1,126700,Census Tract 1267,Queens County,[360811267003003],[3003]
2020,01/24/2020,11 PM,1551.02,1,155102,Census Tract 1551.02,Queens County,[360811551024005],[4005]
2020,01/24/2020,08 AM,107.01,1,10701,Census Tract 107.01,Westchester County,[361190107012018],[2018]
2020,01/24/2020,08 AM,144.0,1,14400,Census Tract 144,Westchester County,[361190144002000],[2000]
2020,01/24/2020,08 AM,1571.02,1,157102,Census Tract 1571.02,Queens County,[360811571021002],[1002]
2020,01/24/2020,08 AM,106.0,1,10600,Census Tract 106,Westchester County,[361190106003008],[3008]
2020,01/24/2020,08 AM,107.02,1,10702,Census Tract 107.02,Westchester County,[361190107022017],[2017]
2020,01/24/2020,09 AM,67.0,1,6700,Census Tract 67,Westchester County,[361190067001012],[1012]
2020,01/24/2020,10 AM,148.1,1,14810,Census Tract 148.10,Westchester County,[361190148102000],[2000]
2020,01/24/2020,10 AM,75.0,1,7500,Census Tract 75,Westchester County,[361190075003012],[3012]
2020,01/24/2020,11 AM,17.0,1,1700,Census Tract 17,Westchester County,[361190017006007],[6007]
2020,01/24/2020,11 AM,97.01,1,9701,Census Tract 97.01,Westchester County,[361190097012003],[2003]
2020,01/24/2020,11 AM,21.05,1,2105,Census Tract 21.05,Westchester County,[361190021052019],[2019]
2020,01/24/2020,12 PM,130.0,1,13000,Census Tract 130,Westchester County,[361190130002001],[2001]
2020,01/24/2020,01 PM,96.0,1,9600,Census Tract 96,Westchester County,[361190096004011],[4011]
2020,01/24/2020,01 PM,111.01,1,11101,Census Tract 111.01,Westchester County,[361190111014019],[4019]
2020,01/24/2020,03 PM,52.0,1,5200,Census Tract 52,Westchester County,[361190052004001],[4001]
2020,01/24/2020,04 PM,106.0,1,10600,Census Tract 106,Westchester County,[361190106003008],[3008]
2020,01/24/2020,04 PM,50.02,1,5002,Census Tract 50.02,Westchester County,[361190050022011],[2011]
2020,01/24/2020,04 PM,97.01,1,9701,Census Tract 97.01,Westchester County,[361190097013018],[3018]
2020,01/24/2020,06 PM,132.01,1,13201,Census Tract 132.01,Westchester County,[361190132011007],[1007]
2020,01/24/2020,07 PM,99.0,1,9900,Census Tract 99,Westchester County,[361190099002001],[2001]
2020,01/24/2020,08 AM,335.0,1,33500,Census Tract 335,Bronx County,[360050335001004],[1004]
2020,01/24/2020,11 AM,229.01,1,22901,Census Tract 229.01,Bronx County,[360050229015000],[5000]
2020,01/24/2020,03 PM,809.0,1,80900,Census Tract 809,Queens County,[360810809006000],[6000]
2020,01/24/2020,11 AM,139.0,1,13900,Census Tract 139,Westchester County,[361190139001001],[1001]
