Date,Hour,CensusTract,NumberOfReports
12/23/2019,273.0,1
12/24/2019,7.0,1
12/24/2019,68.01,1
12/24/2019,1409.02,2
12/24/2019,1409.02,2
12/24/2019,1409.02,2
12/24/2019,1409.02,2
12/24/2019,99.0,1
12/24/2019,69.0,1
12/24/2019,7.0,1
12/24/2019,68.01,1
12/24/2019,23.0,1
12/24/2019,17.01,2
12/24/2019,17.01,2
12/24/2019,17.01,2
12/24/2019,17.01,2
12/25/2019,19.0,1
12/25/2019,50.0,1
12/25/2019,15.01,1
12/25/2019,1459.0,1
12/25/2019,99.0,1
12/25/2019,77.0,1
12/25/2019,68.01,1
12/26/2019,245.0,1
12/26/2019,85.0,1
12/26/2019,1099.0,1
12/26/2019,1571.01,1
12/26/2019,50.02,1
12/26/2019,113.0,1
12/26/2019,112.0,1
12/26/2019,382.0,1
12/26/2019,59.01,1
12/26/2019,67.0,1
12/26/2019,414.0,1
12/26/2019,65.0,1
12/26/2019,112.0,1
12/26/2019,382.0,1
12/27/2019,58.0,1
12/27/2019,1215.0,1
12/27/2019,32.0,1
12/27/2019,113.0,1
12/27/2019,32.0,1
12/27/2019,113.0,1
12/27/2019,113.0,1
12/27/2019,21.01,1
12/27/2019,132.02,1
12/27/2019,21.01,1
12/27/2019,132.02,1
12/27/2019,15.04,1
12/27/2019,23.0,1
12/27/2019,78.0,1
12/27/2019,112.0,1
12/27/2019,151.0,1
12/27/2019,76.0,1
12/28/2019,59.02,1
12/28/2019,1551.04,1
12/28/2019,1189.0,1
12/28/2019,113.0,1
12/28/2019,199.01,1
12/28/2019,55.0,1
12/28/2019,1189.0,1
12/28/2019,113.0,1
12/28/2019,98.0,1
12/28/2019,53.0,1
12/29/2019,6.02,1
12/29/2019,177.0,1
12/29/2019,29.02,1
12/29/2019,166.0,1
12/29/2019,29.02,1
12/29/2019,166.0,1
12/29/2019,98.0,1
12/29/2019,108.03,1
12/29/2019,426.0,1
12/30/2019,779.03,1
12/30/2019,273.0,1
12/31/2019,76.0,1
12/31/2019,71.0,1
12/31/2019,181.01,1
12/31/2019,115.0,1
12/31/2019,67.0,1
12/31/2019,132.02,1
12/31/2019,67.0,1
12/31/2019,132.02,1
12/31/2019,13.01,1
12/31/2019,132.01,1
12/31/2019,13.01,1
12/31/2019,132.01,1
12/31/2019,112.0,1
12/31/2019,76.0,1
12/31/2019,71.0,1
